TransactionID,Date,CustomerID,Gender,Age,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,Branch,PaymentMethod
5785,2023-02-02 16:00:00,3121,Male,65,Produce,Bananas,3,4.19,12.57,A,E-Wallet
5786,2023-02-02 17:00:00,3229,Female,47,Household,Tissue,10,61.33,613.3,A,Cash
5787,2023-02-02 18:00:00,3453,,31,Dairy,Cheese,4,91.75,367.0,A,Bank Transfer
5788,2023-02-02 19:00:00,3161,Female,,Dairy,Butter,9,100.14,901.26,C,E-Wallet
5789,2023-02-02 20:00:00,3114,Male,26,Electronics,Phone Case,5,65.11,325.55,A,Bank Transfer
5790,2023-02-02 21:00:00,3138,Female,26,Dairy,Cheese,7,24.65,172.54999999999998,C,Bank Transfer
5791,2023-02-02 22:00:00,3209,Male,38,Household,Tissue,10,61.03,610.3,A,Credit Card
5792,2023-02-02 23:00:00,3360,Female,55,Electronics,USB Cable,5,72.53,362.65,A,Cash
5793,2023-02-03 00:00:00,3284,Male,58,Beverage,Soft Drink,4,52.68,210.72,D,Cash
5794,2023-02-03 01:00:00,3175,Male,35,Beverage,Soft Drink,6,104.56,627.36,D,Bank Transfer
5795,2023-02-03 02:00:00,3302,Male,54,Dairy,Cheese,9,70.37,633.33,C,Cash
5796,2023-02-03 03:00:00,3022,Male,18,Household,Detergent,6,86.19,517.14,C,Cash
5797,2023-02-03 04:00:00,3021,,53,Personal Care,Toothpaste,3,97.36,292.08,A,E-Wallet
5798,2023-02-03 05:00:00,3254,Female,33,Beverage,Energy Drink,11,39.15,430.65,B,Bank Transfer
5799,2023-02-03 06:00:00,3367,Male,55,Household,Tissue,6,67.81,406.86,B,Bank Transfer
5800,2023-02-03 07:00:00,3184,Male,39,Dairy,Butter,9,81.91,737.1899999999999,A,E-Wallet
5801,2023-02-03 08:00:00,3288,Male,35,Electronics,Phone Case,3,112.33,336.99,A,Bank Transfer
5802,2023-02-03 09:00:00,3160,Female,29,Frozen,Frozen Pizza,2,67.83,135.66,B,Credit Card
5803,2023-02-03 10:00:00,3371,Male,36,Snacks,Chips,7,105.66,739.62,D,Bank Transfer
5804,2023-02-03 11:00:00,3164,Female,36,Snacks,Cookies,1,76.03,76.03,D,E-Wallet
5805,2023-02-03 12:00:00,3415,Female,26,Frozen,Ice Cream,2,17.14,34.28,B,Credit Card
5806,2023-02-03 13:00:00,3326,Female,60,Dairy,Butter,4,46.23,184.92,C,Bank Transfer
5807,2023-02-03 14:00:00,3310,Male,50,Snacks,Nuts,10,71.88,718.8,D,E-Wallet
5808,2023-02-03 15:00:00,3277,Male,61,Electronics,Earphones,9,66.23,596.07,B,Cash
5809,2023-02-03 16:00:00,3035,Male,51,Household,Dish Soap,7,66.73,467.11,A,Credit Card
5810,2023-02-03 17:00:00,3206,Male,59,Beverage,Soft Drink,7,116.63,816.41,A,E-Wallet
5811,2023-02-03 18:00:00,3023,Male,24,Produce,Apples,1,62.59,62.59,D,Credit Card
5812,2023-02-03 19:00:00,3254,Female,17,Snacks,Crackers,11,65.49,720.39,B,Bank Transfer
5813,2023-02-03 20:00:00,3170,Female,34,Frozen,Ice Cream,7,111.48,780.36,D,Credit Card
5814,2023-02-03 21:00:00,3254,Male,49,Snacks,Nuts,6,24.61,147.66,C,Cash
5815,2023-02-03 22:00:00,3024,Male,69,Beverage,Energy Drink,11,73.99,813.89,B,Cash
5816,2023-02-03 23:00:00,3350,Male,24,Frozen,Frozen Vegetables,4,102.79,411.16,D,Credit Card
5817,2023-02-04 00:00:00,3330,Female,34,Dairy,Milk,8,29.01,232.08,B,Credit Card
5818,2023-02-04 01:00:00,3325,Female,32,Dairy,Milk,7,17.23,120.61,C,Credit Card
5819,2023-02-04 02:00:00,3383,Female,60,Snacks,Crackers,2,16.5,33.0,A,Credit Card
5820,2023-02-04 03:00:00,3125,Male,33,Beverage,Soft Drink,9,113.88,1024.92,D,Bank Transfer
5821,2023-02-04 04:00:00,3251,Male,52,Electronics,Phone Case,10,8.88,88.80000000000001,B,Bank Transfer
5822,2023-02-04 05:00:00,3426,,34,Dairy,Butter,2,12.73,25.46,C,Credit Card
5823,2023-02-04 06:00:00,3158,Male,52,Frozen,Frozen Pizza,7,25.06,175.42,A,Bank Transfer
5824,2023-02-04 07:00:00,3199,,42,Beverage,Soft Drink,7,55.78,390.46000000000004,B,E-Wallet
5825,2023-02-04 08:00:00,3390,Male,,Snacks,Nuts,3,93.71,281.13,A,Credit Card
5826,2023-02-04 09:00:00,3200,Female,59,Dairy,Milk,6,12.78,76.67999999999999,C,Cash
5827,2023-02-04 10:00:00,3308,Female,37,Frozen,Ice Cream,3,102.97,308.90999999999997,B,Credit Card
5828,2023-02-04 11:00:00,3218,Female,34,Electronics,USB Cable,5,22.91,114.55,C,E-Wallet
5829,2023-02-04 12:00:00,3338,Male,23,Frozen,Ice Cream,11,113.91,1253.01,B,Bank Transfer
5830,2023-02-04 13:00:00,3484,Male,25,Household,Dish Soap,10,35.69,356.9,D,E-Wallet
5831,2023-02-04 14:00:00,3410,,63,Personal Care,Soap,5,36.93,184.65,A,Credit Card
5832,2023-02-04 15:00:00,3356,Male,57,Dairy,Cheese,6,14.0,84.0,C,E-Wallet
5833,2023-02-04 16:00:00,3041,Male,41,Household,Cleaner,9,9.09,81.81,D,Bank Transfer
5834,2023-02-04 17:00:00,3452,Female,67,Beverage,Energy Drink,11,60.49,665.39,A,Cash
5835,2023-02-04 18:00:00,3182,Female,57,Household,Dish Soap,3,103.03,309.09000000000003,D,Bank Transfer
5836,2023-02-04 19:00:00,3316,Male,24,Dairy,Cheese,2,10.79,21.58,C,Cash
5837,2023-02-04 20:00:00,3333,Female,20,Snacks,Chips,4,7.58,30.32,A,Cash
5838,2023-02-04 21:00:00,3439,Male,22,Beverage,Mineral Water,9,52.78,475.02,D,Cash
5839,2023-02-04 22:00:00,3408,Female,52,Produce,Apples,6,51.24,307.44,A,E-Wallet
5840,2023-02-04 23:00:00,3375,Male,62,Snacks,Cookies,7,103.16,722.12,B,Credit Card
5841,2023-02-05 00:00:00,3351,Female,38,Personal Care,Toothpaste,2,22.8,45.6,D,Credit Card
5842,2023-02-05 01:00:00,3127,Female,63,Snacks,Nuts,3,95.18,285.54,A,Bank Transfer
5843,2023-02-05 02:00:00,3214,Male,64,Dairy,Milk,3,37.3,111.89999999999999,A,E-Wallet
5844,2023-02-05 03:00:00,3424,Female,53,Beverage,Juice,10,7.2,72.0,A,Bank Transfer
5845,2023-02-05 04:00:00,3466,Male,67,Electronics,Earphones,9,44.64,401.76,A,E-Wallet
5846,2023-02-05 05:00:00,3192,Male,43,Snacks,Nuts,4,48.52,194.08,C,E-Wallet
5847,2023-02-05 06:00:00,3418,,50,Household,Cleaner,8,75.8,606.4,C,Cash
5848,2023-02-05 07:00:00,3471,Male,47,Dairy,Milk,1,31.05,31.05,C,E-Wallet
5849,2023-02-05 08:00:00,3039,Female,67,Produce,Bananas,7,3.15,22.05,A,Cash
5850,2023-02-05 09:00:00,3239,Female,25,Snacks,Nuts,2,17.59,35.18,D,Credit Card
5851,2023-02-05 10:00:00,3485,Male,29,Electronics,Phone Case,5,30.81,154.04999999999998,A,E-Wallet
5852,2023-02-05 11:00:00,3122,Female,16,Frozen,Frozen Pizza,7,113.08,791.56,C,Bank Transfer
5853,2023-02-05 12:00:00,3239,Female,62,Frozen,Ice Cream,5,34.5,172.5,A,Bank Transfer
5854,2023-02-05 13:00:00,3257,Male,68,Beverage,Energy Drink,6,108.34,650.04,B,E-Wallet
5855,2023-02-05 14:00:00,3379,,65,Snacks,Nuts,7,70.54,493.78000000000003,C,Credit Card
5856,2023-02-05 15:00:00,3234,Female,26,Snacks,Crackers,4,38.0,152.0,B,Credit Card
5857,2023-02-05 16:00:00,3020,Male,19,Frozen,Frozen Pizza,3,81.46,244.38,C,E-Wallet
5858,2023-02-05 17:00:00,3111,,52,Dairy,Milk,8,11.48,91.84,D,Bank Transfer
5859,2023-02-05 18:00:00,3153,Female,21,Personal Care,Toothpaste,6,99.34,596.04,A,Cash
5860,2023-02-05 19:00:00,3134,Male,43,Snacks,Crackers,5,70.85,354.25,A,Bank Transfer
5861,2023-02-05 20:00:00,3116,Female,32,Dairy,Butter,5,58.76,293.8,C,Bank Transfer
5862,2023-02-05 21:00:00,3094,Male,36,Personal Care,Shampoo,2,60.76,121.52,D,Credit Card
5863,2023-02-05 22:00:00,3468,Male,57,Produce,Carrots,5,106.86,534.3,D,Bank Transfer
5864,2023-02-05 23:00:00,3457,Male,64,Beverage,Mineral Water,3,15.2,45.599999999999994,D,Bank Transfer
5865,2023-02-06 00:00:00,3120,Female,65,Electronics,Earphones,9,24.61,221.49,C,Credit Card
5866,2023-02-06 01:00:00,3496,Female,21,Frozen,Frozen Vegetables,7,87.05,609.35,A,E-Wallet
5867,2023-02-06 02:00:00,3369,Male,36,Frozen,Ice Cream,8,46.87,374.96,D,Bank Transfer
5868,2023-02-06 03:00:00,3466,Male,37,Dairy,Butter,5,38.36,191.8,B,E-Wallet
5869,2023-02-06 04:00:00,3232,Female,25,Frozen,Ice Cream,11,65.1,716.0999999999999,C,Cash
5870,2023-02-06 05:00:00,3259,Female,56,Produce,Apples,2,47.24,94.48,A,Cash
5871,2023-02-06 06:00:00,3164,Male,19,Dairy,Milk,2,81.48,162.96,C,Bank Transfer
5872,2023-02-06 07:00:00,3326,Female,32,Beverage,Mineral Water,9,30.63,275.67,B,Cash
5873,2023-02-06 08:00:00,3492,Male,,Beverage,Mineral Water,5,13.48,67.4,D,Cash
5874,2023-02-06 09:00:00,3166,Male,35,Produce,Bananas,3,26.19,78.57000000000001,D,Cash
5875,2023-02-06 10:00:00,3065,Male,30,Frozen,Ice Cream,11,53.77,591.47,B,Cash
5876,2023-02-06 11:00:00,3083,Female,41,,,5,62.25,311.25,B,E-Wallet
5877,2023-02-06 12:00:00,3294,Male,52,Personal Care,Soap,6,75.25,451.5,B,Bank Transfer
5878,2023-02-06 13:00:00,3284,Male,,Dairy,Butter,3,111.46,334.38,B,Cash
5879,2023-02-06 14:00:00,3431,Male,37,Personal Care,Shampoo,11,43.67,480.37,A,E-Wallet
5880,2023-02-06 15:00:00,3457,Male,54,Snacks,Nuts,6,100.77,604.62,C,Cash
5881,2023-02-06 16:00:00,3047,Male,22,Beverage,Energy Drink,6,13.43,80.58,B,E-Wallet
5882,2023-02-06 17:00:00,3255,Female,56,Snacks,Cookies,8,102.66,821.28,C,E-Wallet
5883,2023-02-06 18:00:00,3010,Female,31,Snacks,Cookies,1,16.39,16.39,D,E-Wallet
5884,2023-02-06 19:00:00,3344,Male,57,Dairy,Milk,2,81.09,162.18,D,Cash
5885,2023-02-06 20:00:00,3474,,38,Beverage,Mineral Water,10,36.94,369.4,B,E-Wallet
5886,2023-02-06 21:00:00,3456,Female,18,Dairy,Cheese,11,118.61,1304.71,A,Credit Card
5887,2023-02-06 22:00:00,3133,Female,,Electronics,USB Cable,9,96.83,871.47,D,Bank Transfer
5888,2023-02-06 23:00:00,3397,Male,20,Snacks,Cookies,10,89.82,898.1999999999999,D,E-Wallet
5889,2023-02-07 00:00:00,3342,Male,24,Personal Care,Shampoo,8,61.96,495.68,A,Credit Card
5890,2023-02-07 01:00:00,3034,Male,30,Frozen,Frozen Pizza,6,51.02,306.12,B,E-Wallet
5891,2023-02-07 02:00:00,3409,,41,Produce,Bananas,6,51.09,306.54,A,E-Wallet
5892,2023-02-07 03:00:00,3151,Male,29,Beverage,Mineral Water,10,15.58,155.8,D,Cash
5893,2023-02-07 04:00:00,3233,Female,57,Beverage,Energy Drink,11,97.67,1074.3700000000001,A,Bank Transfer
5894,2023-02-07 05:00:00,3368,Female,65,Personal Care,Lotion,11,16.37,180.07000000000002,A,Cash
5895,2023-02-07 06:00:00,3341,Female,48,Produce,Bananas,11,32.88,361.68,B,Bank Transfer
5896,2023-02-07 07:00:00,3259,Male,41,Dairy,Cheese,8,108.38,867.04,C,Cash
5897,2023-02-07 08:00:00,3264,Female,18,Snacks,Crackers,1,25.03,25.03,D,Cash
5898,2023-02-07 09:00:00,3174,Male,35,Snacks,Crackers,4,27.66,110.64,D,Bank Transfer
5899,2023-02-07 10:00:00,3242,Male,34,Beverage,Energy Drink,5,9.31,46.550000000000004,D,Bank Transfer
5900,2023-02-07 11:00:00,3446,,54,Household,Tissue,10,100.4,1004.0,C,Credit Card
5901,2023-02-07 12:00:00,3167,Male,64,Produce,Broccoli,6,49.24,295.44,C,Bank Transfer
5902,2023-02-07 13:00:00,3307,Male,20,Beverage,Energy Drink,11,51.87,570.5699999999999,D,Credit Card
5903,2023-02-07 14:00:00,3231,Male,46,Dairy,Cheese,9,10.32,92.88,C,Credit Card
5904,2023-02-07 15:00:00,3278,Male,35,Snacks,Crackers,6,108.0,648.0,C,Bank Transfer
5905,2023-02-07 16:00:00,3301,Female,60,Beverage,Energy Drink,2,42.67,85.34,C,Credit Card
5906,2023-02-07 17:00:00,3203,Male,52,Beverage,Energy Drink,7,76.58,536.06,D,Bank Transfer
5907,2023-02-07 18:00:00,3151,Female,59,Dairy,Cheese,10,47.59,475.90000000000003,D,Cash
5908,2023-02-07 19:00:00,3433,Female,36,Household,Detergent,3,79.78,239.34,C,Credit Card
5909,2023-02-07 20:00:00,3336,Male,67,Personal Care,Toothpaste,3,24.89,74.67,C,Cash
5910,2023-02-07 21:00:00,3244,Male,32,Produce,Carrots,1,8.81,8.81,C,Credit Card
5911,2023-02-07 22:00:00,3124,Female,24,Household,Dish Soap,2,93.16,186.32,B,E-Wallet
5912,2023-02-07 23:00:00,3179,Female,34,Snacks,Nuts,2,79.24,158.48,A,Credit Card
5913,2023-02-08 00:00:00,3028,Female,68,Frozen,Frozen Pizza,8,49.26,394.08,D,Credit Card
5914,2023-02-08 01:00:00,3355,Female,51,Electronics,Earphones,3,5.18,15.54,B,Cash
5915,2023-02-08 02:00:00,3362,Male,60,Beverage,Soft Drink,3,97.65,292.95000000000005,A,Bank Transfer
5916,2023-02-08 03:00:00,3285,Female,60,Electronics,Phone Case,11,105.79,1163.69,A,Bank Transfer
5917,2023-02-08 04:00:00,3443,Male,33,Frozen,Frozen Vegetables,9,35.84,322.56000000000006,A,Credit Card
5918,2023-02-08 05:00:00,3248,Female,46,Beverage,Juice,7,48.87,342.09,A,Cash
5919,2023-02-08 06:00:00,3358,Female,31,Snacks,Cookies,7,107.78,754.46,C,Bank Transfer
5920,2023-02-08 07:00:00,3198,Male,32,Frozen,Ice Cream,8,91.23,729.84,A,E-Wallet
5921,2023-02-08 08:00:00,3241,Female,40,Produce,Bananas,5,92.74,463.7,D,Credit Card
5922,2023-02-08 09:00:00,3334,Female,39,Produce,Carrots,11,42.59,468.49,D,Credit Card
5923,2023-02-08 10:00:00,3221,Male,64,Household,Cleaner,2,99.1,198.2,B,Bank Transfer
5924,2023-02-08 11:00:00,3497,Male,31,Beverage,Juice,9,33.0,297.0,B,Credit Card
5925,2023-02-08 12:00:00,3412,Female,57,Produce,Apples,7,36.91,258.37,A,E-Wallet
5926,2023-02-08 13:00:00,3458,Male,41,Electronics,USB Cable,10,71.46,714.5999999999999,D,E-Wallet
5927,2023-02-08 14:00:00,3110,Female,48,Electronics,USB Cable,8,25.15,201.2,C,Bank Transfer
5928,2023-02-08 15:00:00,3431,,53,Beverage,Mineral Water,11,9.95,109.44999999999999,C,Cash
5929,2023-02-08 16:00:00,3004,Male,68,Personal Care,Soap,6,49.31,295.86,C,E-Wallet
5930,2023-02-08 17:00:00,3472,Female,39,Snacks,Cookies,5,64.67,323.35,C,Credit Card
5931,2023-02-08 18:00:00,3130,Male,18,Produce,Bananas,10,22.05,220.5,B,Cash
5932,2023-02-08 19:00:00,3366,Male,39,Beverage,Soft Drink,5,107.85,539.25,C,Credit Card
5933,2023-02-08 20:00:00,3064,Female,45,Dairy,Cheese,6,13.19,79.14,C,Bank Transfer
5934,2023-02-08 21:00:00,3285,Male,23,Household,Dish Soap,11,76.3,839.3,A,Cash
5935,2023-02-08 22:00:00,3345,Female,33,Household,Cleaner,1,102.01,102.01,B,Credit Card
5936,2023-02-08 23:00:00,3095,Female,20,Dairy,Butter,5,64.59,322.95000000000005,B,Cash
5937,2023-02-09 00:00:00,3431,,66,Beverage,Energy Drink,11,96.74,1064.1399999999999,D,Credit Card
5938,2023-02-09 01:00:00,3499,Male,68,Produce,Carrots,7,96.13,672.91,D,Bank Transfer
5939,2023-02-09 02:00:00,3238,Female,62,Snacks,Nuts,1,41.48,41.48,C,E-Wallet
5940,2023-02-09 03:00:00,3015,,25,Beverage,Juice,9,100.21,901.89,D,Credit Card
5941,2023-02-09 04:00:00,3166,Female,21,Snacks,Chips,11,74.11,815.21,A,Cash
5942,2023-02-09 05:00:00,3353,Female,63,Household,Cleaner,2,113.96,227.92,D,E-Wallet
5943,2023-02-09 06:00:00,3242,Male,24,Beverage,Mineral Water,9,37.32,335.88,C,Bank Transfer
5944,2023-02-09 07:00:00,3177,Male,21,Snacks,Nuts,3,5.01,15.03,D,Bank Transfer
5945,2023-02-09 08:00:00,3200,Female,45,Personal Care,Toothpaste,3,91.28,273.84000000000003,B,Cash
5946,2023-02-09 09:00:00,3040,Female,60,Snacks,Nuts,5,15.56,77.8,B,E-Wallet
5947,2023-02-09 10:00:00,3400,Female,51,Household,Dish Soap,7,89.53,626.71,B,Credit Card
5948,2023-02-09 11:00:00,3102,Male,30,Snacks,Nuts,6,23.55,141.3,B,Cash
5949,2023-02-09 12:00:00,3364,Male,25,Household,Tissue,2,77.44,154.88,A,Bank Transfer
5950,2023-02-09 13:00:00,3489,Male,32,Frozen,Frozen Pizza,3,44.23,132.69,C,Credit Card
5951,2023-02-09 14:00:00,3290,,60,Snacks,Crackers,1,103.3,103.3,A,Bank Transfer
5952,2023-02-09 15:00:00,3383,Female,22,Snacks,Crackers,2,26.78,53.56,D,E-Wallet
5953,2023-02-09 16:00:00,3134,Male,35,Snacks,Nuts,1,18.41,18.41,B,Credit Card
5954,2023-02-09 17:00:00,3359,Male,36,Dairy,Milk,8,36.43,291.44,C,Credit Card
5955,2023-02-09 18:00:00,3488,Female,24,Personal Care,Toothpaste,2,93.01,186.02,C,Cash
5956,2023-02-09 19:00:00,3241,Female,25,Beverage,Juice,2,58.79,117.58,A,Credit Card
5957,2023-02-09 20:00:00,3343,Male,18,Personal Care,Shampoo,8,11.84,94.72,B,Credit Card
5958,2023-02-09 21:00:00,3437,Male,43,Snacks,Crackers,11,22.47,247.17,C,Cash
5959,2023-02-09 22:00:00,3114,Female,60,Snacks,Chips,1,11.07,11.07,A,E-Wallet
5960,2023-02-09 23:00:00,3149,Female,25,Beverage,Energy Drink,5,62.55,312.75,A,Bank Transfer
5961,2023-02-10 00:00:00,3355,Male,51,Beverage,Juice,10,61.72,617.2,D,Cash
5962,2023-02-10 01:00:00,3239,Female,22,Produce,Broccoli,1,33.8,33.8,A,Bank Transfer
5963,2023-02-10 02:00:00,3413,Female,43,Beverage,Mineral Water,2,6.36,12.72,C,E-Wallet
5964,2023-02-10 03:00:00,3483,Female,53,Snacks,Nuts,6,87.33,523.98,D,E-Wallet
5965,2023-02-10 04:00:00,3002,Male,20,Electronics,Phone Case,8,11.64,93.12,A,Credit Card
5966,2023-02-10 05:00:00,3353,Male,54,Personal Care,Toothpaste,1,67.56,67.56,A,Cash
5967,2023-02-10 06:00:00,3282,Male,36,Household,Detergent,4,78.48,313.92,A,Bank Transfer
5968,2023-02-10 07:00:00,3300,,62,Personal Care,Shampoo,9,111.71,1005.39,B,E-Wallet
5969,2023-02-10 08:00:00,3480,Male,20,Dairy,Cheese,8,117.14,937.12,C,Cash
5970,2023-02-10 09:00:00,3018,Female,53,Beverage,Juice,5,72.91,364.54999999999995,B,E-Wallet
5971,2023-02-10 10:00:00,3354,,68,Personal Care,Toothpaste,4,30.45,121.8,A,E-Wallet
5972,2023-02-10 11:00:00,3030,Female,58,Frozen,Frozen Vegetables,8,119.89,959.12,C,Credit Card
5973,2023-02-10 12:00:00,3108,,49,Beverage,Juice,10,68.62,686.2,A,Bank Transfer
5974,2023-02-10 13:00:00,3023,Female,34,Personal Care,Soap,11,20.94,230.34,D,Bank Transfer
5975,2023-02-10 14:00:00,3048,,59,Frozen,Frozen Pizza,8,104.16,833.28,C,E-Wallet
5976,2023-02-10 15:00:00,3439,Male,42,Dairy,Milk,11,59.52,654.72,D,E-Wallet
5977,2023-02-10 16:00:00,3212,Male,44,Snacks,Chips,1,97.32,97.32,D,Credit Card
5978,2023-02-10 17:00:00,3494,Male,41,,,1,28.22,28.22,D,E-Wallet
5979,2023-02-10 18:00:00,3127,Female,49,Beverage,Juice,9,107.86,970.74,C,Bank Transfer
5980,2023-02-10 19:00:00,3023,Male,41,Electronics,Phone Case,6,60.11,360.65999999999997,C,Bank Transfer
5981,2023-02-10 20:00:00,3040,Female,20,Personal Care,Toothpaste,7,62.28,435.96000000000004,B,Bank Transfer
5982,2023-02-10 21:00:00,3064,Female,43,Produce,Broccoli,5,73.08,365.4,D,Credit Card
5983,2023-02-10 22:00:00,3072,Female,21,Beverage,Mineral Water,8,76.87,614.96,D,E-Wallet
5984,2023-02-10 23:00:00,3398,Female,54,Beverage,Mineral Water,10,8.96,89.60000000000001,D,Cash
5985,2023-02-11 00:00:00,3380,Female,31,Personal Care,Toothpaste,10,23.28,232.8,D,E-Wallet
5986,2023-02-11 01:00:00,3471,Male,25,Electronics,USB Cable,4,96.86,387.44,A,Bank Transfer
5987,2023-02-11 02:00:00,3366,Male,26,Household,Cleaner,9,14.23,128.07,B,E-Wallet
5988,2023-02-11 03:00:00,3078,Female,45,Snacks,Crackers,3,28.62,85.86,D,E-Wallet
5989,2023-02-11 04:00:00,3002,Male,43,Dairy,Butter,3,62.18,186.54,C,Cash
5990,2023-02-11 05:00:00,3378,Female,33,Personal Care,Lotion,7,95.03,665.21,D,E-Wallet
5991,2023-02-11 06:00:00,3004,Male,34,Personal Care,Soap,1,21.91,21.91,A,Credit Card
5992,2023-02-11 07:00:00,3216,Male,33,Snacks,Cookies,3,78.05,234.14999999999998,A,Cash
5993,2023-02-11 08:00:00,3243,Female,50,Dairy,Butter,4,42.15,168.6,C,Cash
5994,2023-02-11 09:00:00,3356,Female,,Household,Tissue,5,41.96,209.8,A,Cash
5995,2023-02-11 10:00:00,3265,Female,37,Beverage,Soft Drink,3,12.73,38.19,D,E-Wallet
5996,2023-02-11 11:00:00,3016,Male,69,Electronics,Earphones,3,74.2,222.60000000000002,D,Bank Transfer
5997,2023-02-11 12:00:00,3352,Male,63,Electronics,USB Cable,1,85.84,85.84,C,Credit Card
5998,2023-02-11 13:00:00,3160,Female,49,Snacks,Cookies,4,23.56,94.24,C,Cash
5999,2023-02-11 14:00:00,3027,Male,36,Beverage,Energy Drink,11,37.32,410.52,D,E-Wallet
6000,2023-02-11 15:00:00,3015,Male,54,Frozen,Frozen Vegetables,6,95.4,572.4000000000001,A,Bank Transfer
6001,2023-02-11 16:00:00,3497,Female,62,Frozen,Frozen Vegetables,8,118.42,947.36,D,E-Wallet
6002,2023-02-11 17:00:00,3324,Male,58,Personal Care,Lotion,5,7.48,37.400000000000006,C,Cash
6003,2023-02-11 18:00:00,3228,Male,54,Household,Dish Soap,4,60.2,240.8,D,Credit Card
6004,2023-02-11 19:00:00,3281,Male,55,Snacks,Chips,10,59.32,593.2,A,Cash
6005,2023-02-11 20:00:00,3015,Male,58,Snacks,Nuts,8,71.0,568.0,B,E-Wallet
6006,2023-02-11 21:00:00,3252,Male,53,Snacks,Cookies,6,49.53,297.18,A,Cash
6007,2023-02-11 22:00:00,3012,Male,45,Household,Detergent,7,19.84,138.88,A,Cash
6008,2023-02-11 23:00:00,3071,Female,26,Personal Care,Shampoo,11,49.48,544.28,B,Cash
6009,2023-02-12 00:00:00,3228,,27,Dairy,Milk,8,49.44,395.52,B,Cash
6010,2023-02-12 01:00:00,3408,Male,63,Personal Care,Shampoo,6,75.1,450.59999999999997,D,Bank Transfer
6011,2023-02-12 02:00:00,3070,Female,27,Frozen,Frozen Pizza,7,92.4,646.8000000000001,C,Bank Transfer
6012,2023-02-12 03:00:00,3112,Male,60,Produce,Carrots,6,112.7,676.2,C,E-Wallet
6013,2023-02-12 04:00:00,3169,Female,41,Snacks,Cookies,1,111.46,111.46,B,Cash
6014,2023-02-12 05:00:00,3060,Male,37,Beverage,Energy Drink,2,4.21,8.42,B,Credit Card
6015,2023-02-12 06:00:00,3493,Female,47,Personal Care,Toothpaste,10,12.16,121.6,C,E-Wallet
6016,2023-02-12 07:00:00,3287,Female,57,Beverage,Soft Drink,7,69.98,489.86,C,Cash
6017,2023-02-12 08:00:00,3405,Male,43,Dairy,Milk,6,45.84,275.04,B,Cash
6018,2023-02-12 09:00:00,3060,Male,41,Personal Care,Shampoo,9,38.82,349.38,B,Credit Card
6019,2023-02-12 10:00:00,3075,Male,44,Personal Care,Soap,5,53.67,268.35,B,Bank Transfer
6020,2023-02-12 11:00:00,3464,Male,55,Beverage,Juice,3,102.05,306.15,A,Credit Card
6021,2023-02-12 12:00:00,3462,Male,55,Produce,Broccoli,11,33.94,373.34,A,Bank Transfer
6022,2023-02-12 13:00:00,3473,Female,66,Household,Dish Soap,3,97.28,291.84000000000003,A,Cash
6023,2023-02-12 14:00:00,3270,Female,43,Snacks,Crackers,6,36.03,216.18,D,Cash
6024,2023-02-12 15:00:00,3358,Female,26,Snacks,Crackers,8,17.73,141.84,D,E-Wallet
6025,2023-02-12 16:00:00,3338,Female,39,Dairy,Milk,10,39.94,399.4,C,Credit Card
6026,2023-02-12 17:00:00,3270,Male,63,Dairy,Butter,5,96.36,481.8,D,Credit Card
6027,2023-02-12 18:00:00,3408,Male,68,Frozen,Frozen Vegetables,1,36.35,36.35,A,E-Wallet
6028,2023-02-12 19:00:00,3499,Male,21,Personal Care,Lotion,1,44.13,44.13,B,Cash
6029,2023-02-12 20:00:00,3200,,57,Dairy,Cheese,3,30.29,90.87,D,Bank Transfer
6030,2023-02-12 21:00:00,3237,Female,50,Snacks,Nuts,8,48.98,391.84,B,Bank Transfer
6031,2023-02-12 22:00:00,3025,Female,47,Produce,Broccoli,5,63.14,315.7,A,E-Wallet
6032,2023-02-12 23:00:00,3482,Female,54,Snacks,Nuts,9,79.64,716.76,B,Cash
6033,2023-02-13 00:00:00,3365,Male,40,Frozen,Frozen Pizza,3,71.5,214.5,D,Cash
6034,2023-02-13 01:00:00,3108,,23,Electronics,Earphones,10,31.34,313.4,A,E-Wallet
6035,2023-02-13 02:00:00,3156,Male,17,Household,Dish Soap,1,62.83,62.83,B,Bank Transfer
6036,2023-02-13 03:00:00,3088,Male,17,Personal Care,Shampoo,1,7.77,7.77,D,E-Wallet
6037,2023-02-13 04:00:00,3018,Male,44,Electronics,USB Cable,2,53.32,106.64,C,Cash
6038,2023-02-13 05:00:00,3057,Female,33,Dairy,Butter,10,20.13,201.29999999999998,C,Cash
6039,2023-02-13 06:00:00,3354,Male,,Frozen,Frozen Pizza,3,20.43,61.29,C,Bank Transfer
6040,2023-02-13 07:00:00,3170,Female,67,Beverage,Juice,9,100.6,905.4,D,Cash
6041,2023-02-13 08:00:00,3323,Female,46,Snacks,Crackers,3,108.37,325.11,C,Credit Card
6042,2023-02-13 09:00:00,3140,Female,56,Snacks,Crackers,9,105.36,948.24,C,Cash
6043,2023-02-13 10:00:00,3420,Female,57,Produce,Bananas,9,88.71,798.39,D,Cash
6044,2023-02-13 11:00:00,3325,Female,19,Household,Cleaner,10,85.16,851.5999999999999,A,Credit Card
6045,2023-02-13 12:00:00,3083,Male,57,Snacks,Cookies,9,46.94,422.46,A,Credit Card
6046,2023-02-13 13:00:00,3076,Female,26,Snacks,Cookies,3,76.01,228.03000000000003,D,E-Wallet
